# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 10:14:05+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.14.02-34288
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.14.02-34288
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
21504 10.5 655.297964475932 636.942896711798 59.757523059845 57.6836829185486 55.5934348106384 0 4.19049310684204 126 373682.936133551 373682.936133551 21555408 21555408 269202.228677508 269202.228677508 15528576 15528576 855.88964179112 1760212.4550066 17736.4156521114 1742476.03935449 3604 7338817 74065 7264752 0 0 0 0 59.404604434967 1741598102.74647 27104
22016 10.75 654.576643436177 637.354840020894 61.1960229873657 59.1221828460693 56.9931030273438 0 4.2077751159668 129 373271.603612098 373271.603612098 22068632 22068632 268905.903582634 268905.903582634 15898304 15898304 862.733536324837 1746430.1175894 17928.9638434147 1728501.15374598 3630 7340319 75567 7264752 0 0 0 0 60.8350985050201 1741598104.18497 27743
22528 11 652.086796498996 637.733665212826 62.801952123642 60.7281119823456 58.5284848213196 0 4.32292795181274 132 371851.771162667 371851.771162667 22581856 22581856 267883.052328867 267883.052328867 16268032 16268032 872.827551055078 1790741.44216365 17990.7776428331 1772750.66452082 3812 7984697 77081 7907616 0 0 0 0 62.4320633411407 1741598105.7909 28382
23040 11.25 651.460915937432 638.02892363704 64.2418060302734 62.1679658889771 59.9064970016479 0 4.34019899368286 135 371494.863467858 371494.863467858 23095080 23095080 267625.935030794 267625.935030794 16637760 16637760 884.366022049314 1842069.60732669 18066.7628265552 1824002.84450013 3838 7986154 78538 7907616 0 0 0 0 63.8645973205566 1741598107.23075 29021
23552 11.5 651.064387939745 638.304603429739 65.6620209217072 63.5881807804108 61.2813153266907 0 4.4104642868042 138 371268.743817764 371268.743817764 23608304 23608304 267463.037804651 267463.037804651 17007488 17007488 889.354446560416 1825301.84386196 18228.5703222884 1807073.27353968 3936 8005246 80062 7925184 0 0 0 0 65.2761135101318 1741598108.65097 29660
24064 11.75 651.417944501349 638.559656484327 67.0091099739075 64.9352698326111 62.5852394104004 0 4.43017554283142 141 371470.359054178 371470.359054178 24121528 24121528 267608.281982883 267608.281982883 17377216 17377216 894.691637827271 1809849.74245103 18390.4566899225 1791459.28576111 3962 8006751 81567 7925184 0 0 0 0 66.6156363487244 1741598109.99806 30299
24576 12 651.031953793666 638.815127682628 68.4300301074982 66.3561899662018 63.9270329475403 0 4.55452966690063 144 371250.248282 371250.248282 24634752 24634752 267449.713569138 267449.713569138 17746944 17746944 902.065858739735 1847459.30421102 18405.5190478457 1829053.78516318 4144 8651129 83081 8568048 0 0 0 0 68.0278401374817 1741598111.41898 30938
25088 12.25 650.766584904168 639.046629210775 69.8400731086731 67.7662329673767 65.2736101150513 0 4.57479906082153 147 371098.921967619 371098.921967619 25147976 25147976 267340.697670498 267340.697670498 18116672 18116672 912.303462399417 1894764.06840155 18465.4950927613 1876298.57330879 4170 8652583 84535 8568048 0 0 0 0 69.4303245544434 1741598112.82902 31577
25600 12.5 650.032189466479 639.264126745187 71.3011810779572 69.2273409366608 66.6861708164215 0 4.64302468299866 150 370680.133785271 370680.133785271 25661200 25661200 267039.001496736 267039.001496736 18486400 18486400 916.140974861697 1877035.47968224 18602.342169318 1858433.13751292 4268 8671674 86058 8585616 0 0 0 0 70.8824245929718 1741598114.29013 32216
26112 12.75 649.554366828544 639.464629575455 72.7376711368561 70.6638309955597 68.0816600322723 0 4.66099762916565 153 370407.655956903 370407.655956903 26174424 26174424 266842.70770976 266842.70770976 18856128 18856128 921.389555058533 1862745.55734235 18760.2645350239 1843985.29280732 4294 8673177 87561 8585616 0 0 0 0 72.3105988502502 1741598115.72662 32855
26624 13 649.869457943381 639.644878118656 74.0883030891418 72.0144629478455 69.3650758266449 0 4.77397155761719 156 370587.336315037 370587.336315037 26687648 26687648 266972.149940545 266972.149940545 19225856 19225856 930.296120808953 1902413.22312528 18816.3717434626 1883596.85138181 4476 9317555 89075 9228480 0 0 0 0 73.6529908180237 1741598117.07725 33494
27136 13.25 649.946474713593 639.816185083518 75.4644989967346 73.3906588554382 70.679639339447 0 4.79048466682434 159 370631.255042677 370631.255042677 27200872 27200872 267003.789114341 267003.789114341 19595584 19595584 940.048470000433 1947559.94270531 18876.4157089616 1928683.52699635 4502 9319014 90534 9228480 0 0 0 0 75.0218381881714 1741598118.45344 34133
27648 13.5 650.225706689582 639.994191230428 76.8171169757843 74.7432768344879 71.9874560832977 0 4.85600662231445 162 370790.486766727 370790.486766727 27714096 27714096 267118.50009214 267118.50009214 19965312 19965312 944.165667426862 1931598.14067131 19016.6560436738 1912581.48462764 4600 9338100 92052 9246048 0 0 0 0 76.3659200668335 1741598119.80606 34772
28160 13.75 650.532651410869 640.167109776169 78.1653320789337 76.0914919376373 73.2959201335907 0 4.87421107292175 165 370965.521652991 370965.521652991 28227320 28227320 267244.595712042 267244.595712042 20335040 20335040 949.190590543559 1917970.81553799 19169.049784188 1898801.76575381 4626 9339602 93554 9246048 0 0 0 0 77.7064743041992 1741598121.15428 35411
28672 14 650.473491323762 640.343825589079 79.555860042572 77.4820199012756 74.6129653453827 0 4.99806118011475 168 370931.785679052 370931.785679052 28740544 28740544 267220.292222391 267220.292222391 20704768 20704768 956.119903320485 1952692.01374821 19191.79060277 1933500.22314544 4808 9983974 95062 9888912 0 0 0 0 79.0882480144501 1741598122.54481 36050
29184 14.25 650.583218743099 640.509021591141 80.9261660575867 78.8523259162903 75.914764881134 0 5.01972007751465 171 370994.357618009 370994.357618009 29253768 29253768 267265.369221609 267265.369221609 21074496 21074496 963.802303973388 1992500.62974765 19217.7789422503 1973282.8508054 4834 9985432 96520 9888912 0 0 0 0 80.4507548809052 1741598123.91511 36689
29696 14.5 650.899098642978 640.670305070029 82.2706019878387 80.1967618465424 77.2146553993225 0 5.07997298240662 174 371174.487779938 371174.487779938 29766992 29766992 267395.135492301 267395.135492301 21444224 21444224 967.573512566645 1976955.02217189 19348.8990216388 1957606.12315025 4932 10004513 98033 9906480 0 0 0 0 81.7862770557404 1741598125.25955 37328
30208 14.75 652.190101632176 640.828444003154 83.4918191432953 81.4179790019989 78.4004712104797 0 5.09648513793945 177 371910.68080008 371910.68080008 30280216 30280216 267925.490995846 267925.490995846 21813952 21813952 973.023267192113 1965256.77129803 19508.782607413 1945747.98869062 4958 10006019 99539 9906480 0 0 0 0 83.0006551742554 1741598126.48077 37967
