# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 14:17:18+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-13.17.16-40510
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-13.17.16-40510
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
22528 26.4 5086.09330706196 4232.76807990842 20.8477969169617 18.6862478256226 17.0254883766174 0 3.8710765838623 132 369664.796510311 369664.796510311 6907648 6907648 160117.752259358 160117.752259358 2992000 2992000 975.850055177407 1014650.42893966 20118.4700785757 994531.958861082 3812 4113140 77108 4036032 0 0 0 0 20.5030913352966 1741612657.49848 28382
23040 27 5075.96319097509 4252.92787160967 21.3106241226196 19.1490750312805 17.4338092803955 0 3.87900590896606 135 368928.524665537 368928.524665537 7064640 7064640 159798.841197364 159798.841197364 3060000 3060000 988.956180791044 1061290.81925397 20221.755020682 1041069.06423329 3838 4114626 78594 4036032 0 0 0 0 20.9595806598663 1741612657.96131 29021
23552 27.6 5074.13130157384 4270.94135325629 21.7432260513306 19.5816769599915 17.8339819908142 0 3.93346047401428 138 368795.380229945 368795.380229945 7221632 7221632 159741.170605102 159741.170605102 3128000 3128000 996.612117250462 1054034.21638907 20422.618481757 1033611.59790732 3936 4128172 80044 4048128 0 0 0 0 21.3838996887207 1741612658.39391 29660
24064 28.2 5064.29061252673 4289.14289041992 22.2077920436859 20.0462429523468 18.268639087677 0 3.94117569923401 141 368080.144371202 368080.144371202 7378624 7378624 159431.371135101 159431.371135101 3196000 3196000 1004.7845423119 1048310.90493726 20646.3168372119 1027664.58810005 3962 4129666 81538 4048128 0 0 0 0 21.8414900302887 1741612658.85847 30299
24576 28.8 5052.88790579228 4306.69801992781 22.6805081367493 20.5189590454102 18.6796295642853 0 4.05152368545532 144 367251.378752843 367251.378752843 7535616 7535616 159072.397034201 159072.397034201 3264000 3264000 1015.27700139581 1055162.24087753 20701.4530683424 1034460.78780919 4144 4456409 83033 4373376 0 0 0 0 22.3055391311646 1741612659.33119 30938
25088 29.4 5046.418112912 4322.49780730915 23.134840965271 20.9732918739319 19.0773742198944 0 4.06007766723633 147 366781.144621427 366781.144621427 7692608 7692608 158868.718369452 158868.718369452 3332000 3332000 1026.74901889143 1098641.16694967 20782.4254126262 1077858.74153704 4170 4457909 84533 4373376 0 0 0 0 22.7532861232758 1741612659.78552 31577
25600 30 5037.81862489415 4337.89104172129 23.5993990898132 21.4378499984741 19.5079162120819 0 4.11571979522705 150 366156.121092307 366156.121092307 7849600 7849600 158597.993746668 158597.993746668 3400000 3400000 1033.36617220414 1090998.33321926 20974.5470198777 1070023.78619938 4268 4471489 86017 4385472 0 0 0 0 23.2094604969025 1741612660.25008 32216
26112 30.6 5033.18749868872 4352.04475497538 24.0482759475708 21.8867268562317 19.927145242691 0 4.12336206436157 153 365819.523978768 365819.523978768 8006592 8006592 158452.199032793 158452.199032793 3468000 3468000 1040.97644729401 1085316.94825983 21174.0433024062 1064142.90495743 4294 4472939 87467 4385472 0 0 0 0 23.6513669490814 1741612660.69896 32855
26624 31.2 5024.64480612746 4366.07377503229 24.5153679847717 22.3538188934326 20.3366603851318 0 4.23107886314392 156 365198.628427575 365198.628427575 8163584 8163584 158183.262415124 158183.262415124 3536000 3536000 1051.52128863447 1092407.61435267 21240.0599667822 1071167.55438589 4476 4799682 88962 4710720 0 0 0 0 24.1106414794922 1741612661.16605 33494
27136 31.8 5014.2251675101 4379.48893408592 24.9925940036774 22.8310449123383 20.7535526752472 0 4.24108123779297 159 364441.313656364 364441.313656364 8320576 8320576 157855.236754948 157855.236754948 3604000 3604000 1061.08897071445 1132560.79099798 21290.6629134995 1111270.12808448 4502 4801177 90457 4710720 0 0 0 0 24.5803303718567 1741612661.64328 34133
